index,source,target,annotation
43,码位范围码位数字符数,Yard range of the yards,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""Yard range of the yards"" does not accurately convey the meaning of the source text, which appears to be about character ranges and character counts.

Terminology Errors
[Major]: Incorrect term choice - The term ""yard"" is not the appropriate technical term for this context, which is about character encoding and text representation.

Linguistic Convention Errors
[Major]: Grammar mistakes - The phrase ""Yard range of the yards"" contains grammatical errors and does not follow standard English sentence structure.

Style Errors
[Major]: Awkward expressions - The translation ""Yard range of the yards"" is an awkward and unnatural way to express the meaning of the source text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
44,自0xFD308130 至0xFE39FE39 共25200 个码位为用户自定义区。,A total of 25200 bytes are available for user-defined areas from 0xFD308130 to 0xFE39FE39.,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""bytes"" is not accurate, as the original text refers to ""code points"" rather than bytes.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
45,"其他未占用的四字节码位为保留区, 留符未来文件扩展使用。",The remaining four bytes are reserved for future file extensions.,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the phrase ""未占用的"" (unoccupied) from the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error] 

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
46,8 部分字符和代码的说明,8 Description of some characters and code,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation is missing the word ""部分"" (some) from the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[Minor]: Grammar - The translation uses the phrase ""Description of some characters and code"" which is grammatically correct but does not match the more natural phrasing of the source text.

Style Errors
[No-error]

Locale Conventions Errors
[No-error] 

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
47,"相对于GB 18030 一2005 ,部分代码位置上的字形和/或所对应的GB/TI 13000 代码位置在本文件中进行了调整( 见附录D)。",The lettering in some code positions and/or the corresponding GB/TI 13000 code positions are adjusted in this document in relation to GB 18030 I 2005 (see Appendix D)).,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""lettering"" does not fully capture the meaning of ""字形"" (character shape/glyph).

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error] 

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
48,9.1 通则,9.1 Common rules,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Common rules"" does not fully capture the meaning of the Chinese term ""通则"", which suggests a more general or overarching set of rules.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
49,本文件规定三个实现级别。,This document provides three levels of implementation:,"MQM annotations:

Accuracy Errors
[Minor]: Addition - The translation adds the phrase ""three levels of implementation"" which is not present in the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error] 

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
50,"符合相应实现级别的系统软件产品,应提供相应实现级别范围内全部字符的输入输出功能。",System software products that conform to the corresponding implementation level should provide the input and output functions of all characters within the corresponding implementation level.,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation omits the phrase ""全部字符的"" (all characters) from the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""the input and output functions of all characters within the corresponding implementation level"" is a bit awkward and could be rephrased more naturally.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
51,9.2 实现级别 1,9.2 Implementation level 1,"MQM annotations:

Accuracy Errors
[Minor]: Addition - The translation adds the word ""level"" which is not present in the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error] 

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
52,实现级别1 文持本文件的单字节编码部分、双季节编码部分和四字下编玛部分的CJK 统一汉字( 即0x82358F33 一0x82359636) 和CJK 统一汉字扩A( 即0x8139EE39 一0x82358738) 。,"The implementation of Level 1 text contains the single-byte coding part of this file, the dual-season coding part and the four-letter coding part of the CJK Unicode (i.e. 0x82358F33 1 0x82359636) and the CJK Unicode Extension A ((i.e. 0x8139EE39 1 0x82358738)).","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""the dual-season coding part"" does not accurately convey the meaning of ""双季节编码部分"" which refers to the ""dual-byte encoding part"".
[Minor]: Addition - The translation includes the phrase ""and the four-letter coding part"" which is not present in the source text.

Terminology Errors
[Minor]: Incorrect term choice - The translation uses the term ""CJK Unicode"" instead of the more accurate ""CJK Unified Ideographs"".

Linguistic Convention Errors
[Minor]: Punctuation error - The translation includes an extra space before the closing parenthesis in the range ""0x8139EE39 1 0x82358738"".

Style Errors
[Major]: Awkward expression - The phrase ""the four-letter coding part"" is an awkward and unclear way to refer to the ""四字下编玛部分"" in the source text.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
53,任何本文件适用的产品均应满足实现级别1 的要求。,Any product to which this document applies shall meet the requirements of Implementation Level 1.,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The translation does not include the word ""实现"" (implementation) from the source text.

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
54,执行摘要,Executive summary,"MQM annotations:

Accuracy Errors
[Minor]: Mistranslation - The translation ""Executive summary"" does not fully capture the meaning of the Chinese term ""执行摘要"", which is more accurately translated as ""Executive summary"" or ""Summary of implementation"".

Terminology Errors
[No-error]

Linguistic Convention Errors
[No-error]

Style Errors
[No-error]

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
55,新冠肺炎对毒品市场的影响,The impact of coronavirus pneumonia on the drug market,"MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The translation ""coronavirus pneumonia"" does not accurately convey the meaning of the original ""新冠肺炎"" (COVID-19).
[Minor]: Omission - The translation does not include the word ""impact"" which is present in the original text.

Terminology Errors
[Minor]: Incorrect term choice - The term ""drug market"" may not be the most appropriate translation for ""毒品市场"", which could be more accurately translated as ""illicit drug market"".

Linguistic Convention Errors
[No-error]

Style Errors
[Minor]: Awkward expression - The phrase ""the impact of coronavirus pneumonia on the drug market"" sounds a bit unnatural and could be rephrased more smoothly.

Locale Conventions Errors
[No-error]

Audience Appropriateness Errors
[No-error]

Design and Markup Errors
[No-error]"
