index,source,target,annotation
484,在访问两国期间，范明政总理继续重申越南党和国家的对外路线，即独立自主，多元化，多变化，愿做所有国家的好朋友和可靠伙伴，以及国际社会的负责任成员。,"During his visit, Prime Minister Viet Nam Vuong Minh continued to reaffirm the foreign policy of the Vietnamese Party and the country, namely to pursue independence, self-rule, diversity, pluralistic changes and to be a good friend and reliable partner of all countries, and a responsible member of the international community.","MQM annotations:
Accuracy Errors
[Critical]: [Mistranslation] - ""Viet Nam Vuong Minh"" should be ""Pham Minh Chinh"". This is a mistranslation of the Prime Minister's name.
[Major]: [Mistranslation] - ""self-rule"" is an inaccurate translation of ""自主"" (zìzhǔ), which means ""independence"" or ""autonomy"". It's redundant as ""independence"" is already mentioned.
[Minor]: [Over-translation] - ""多变化"" (duō biànhuà) translates to ""diverse changes"" or ""multiple changes,"" ""pluralistic changes"" sounds unnatural. A better and concise translation would be ""diversity"".

Terminology Errors
[Minor]: [Incorrect term choice] - While not strictly wrong, ""pluralistic changes"" is an awkward term. ""Diversity"" would be a more appropriate and common term.

Linguistic Convention Errors
[Minor]: [Grammar] - ""Prime Minister Viet Nam Vuong Minh"" sounds awkward. It should be ""Prime Minister Pham Minh Chinh"".

Style Errors
[Major]: [Awkward expressions] - The phrase ""pluralistic changes"" is not a natural expression in English.
[Minor]: [Unnatural flow] - The sentence structure could be slightly improved for better flow.

Locale Conventions Errors
No-error

Audience Appropriateness Errors
No-error

Design and Markup Errors
No-error"
485,加强与新加坡和文莱的关系是各自国家的需求，致力于增进各自国家人民的福祉，致力于地区和世界的和平、稳定和发展。,"Strengthening relations with Singapore and Brunei is a demand of their respective countries and their commitment to enhance the welfare of the people of their respective countries, to peace, stability and development in the region and the world.","MQM annotations:
Accuracy Errors
[Minor]: [over-translation] - The phrase ""各自国家的需求"" (demand of their respective countries) is slightly over-translated. It implies a strong urgency or necessity, which isn't necessarily conveyed in the original Chinese. ""A priority for each country"" might be more accurate.

Terminology Errors
[No error]

Linguistic  Convention Errors
[No error]

Style Errors
[Major]: [Unnatural flow] - The repetition of ""their respective countries"" is stylistically awkward. Rewording to avoid this repetition would improve the flow. For example, ""...is a priority for both countries, reflecting their commitment to enhance the welfare of their people...""

Locale Conventions Errors
[No error]

Audience Appropriateness Errors
[No error]

Design and Markup Errors
[No error]"
486,在各场会见和谈会上，范明政总理同新加坡和文莱领导人都一致同意通过高级代表团互访、有效开展各项双边合作机制和各项重要合作协议等方式不断增强与越南的政治互信。,"At the meetings and meetings, Prime Minister Ban and the leaders of Singapore and Brunei agreed to continue increasing political trust with Vietnam through the visits of high-level delegations, the effective implementation of bilateral cooperation mechanisms and important cooperation agreements.","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The translation of ""范明政"" as ""Ban"" is incorrect. It should be ""Pham Minh Chinh"".

Terminology Errors
[Minor]: [Incorrect term choice] - ""Meetings and meetings"" sounds redundant and slightly awkward. ""Meetings and talks"" might be better, though ""meetings"" covers both.

Linguistic  Convention Errors
[Minor]: [Grammar mistakes] - ""Prime Minister Ban and the leaders of Singapore and Brunei agreed to continue increasing political trust with Vietnam through..."" The phrase ""continue increasing political trust with"" sounds unnatural. A better phrasing could be ""to further enhance political trust with.""

Style Errors
[Minor]: [Awkward expressions] - ""the effective implementation of bilateral cooperation mechanisms and important cooperation agreements"" is a bit wordy. While accurate, it could be more concise, such as ""effectively implementing bilateral cooperation mechanisms and agreements.""

No-error"
487,许多合作文件在此次访问期间得到了签署。,Many cooperation documents were signed during the visit.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Linguistic Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Conventions Errors
[Critical]: None
[Major]: None
[Minor]: None

Audience Appropriateness Errors
[Critical]: None
[Major]: None
[Minor]: None

Design and Markup Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
488,其中，与新加坡签署的《绿色和数字经济伙伴关系谅解备忘录》和与文莱签署的《2023-2027年阶段加强越文全面伙伴关系的行动计划》是两大亮点。,"Of these, the Memorandum of Understanding on Green and Digital Economy Partnership with Singapore and the Action Plan to enhance the Vietnamese Comprehensive Partnership for the period 2023-2027 with Brunei are the two highlights.","MQM annotations:
Accuracy Errors
[Minor]: [over-translation] - ""Vietnamese Comprehensive Partnership"" is an over-translation. A more accurate translation would be ""Vietnam-Brunei Comprehensive Partnership"". While understandable, the current translation adds a word that is not directly represented in the source.

Terminology Errors
[No error]

Linguistic  Convention Errors
[No error]

Style Errors
[No error]

Locale Conventions Errors
[No error]

Audience Appropriateness Errors
[No error]

Design and Markup Errors
[No error]

No-error"
489,越南与新加坡签署《绿色和数字经济伙伴关系谅解备忘录》。,Vietnam and Singapore sign Memorandum of Understanding on Green and Digital Economy Partnership,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Linguistic Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Conventions Errors
[Critical]: None
[Major]: None
[Minor]: None

Audience Appropriateness Errors
[Critical]: None
[Major]: None
[Minor]: None

Design and Markup Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
490,图自越通社,The post was originally published on Twitter.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The source text ""图自越通社"" indicates that the image is from Vietnam News Agency (VNA). The translation states ""The post was originally published on Twitter,"" which is incorrect.

Terminology Errors
[Minor]: [incorrect term choice] - ""Viet Nam News Agency"" could be considered a more formal translation of ""越通社.""

Linguistic  Convention Errors
[No error]

Style Errors
[Minor]: [awkward expressions] - ""The post was originally published on Twitter"" is an awkward way to translate the image source.

Locale Conventions Errors
[No error]

Audience Appropriateness Errors
[No error]

Design and Markup Errors
[No error]

No-error"
491,阿拉斯加上空被击落的“物体”究竟是什么？,What was the plutonium that was dropped over Alaska?,"MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - ""物体"" (object/thing) is mistranslated as ""plutonium."" The sentence should be something like ""What was the 'object' that was shot down over Alaska?""

Terminology Errors
[Minor]: [incorrect term choice] - While ""dropped"" isn't technically wrong, ""shot down"" or ""brought down"" would be more accurate and natural in this context.

Linguistic Convention Errors
[Minor]: [grammar] - There's a slight grammatical issue. The phrase ""What was the plutonium"" is a bit awkward. It should be ""What was the object/thing""

Style Errors
[Major]: [unnatural flow] - The overall sentence sounds somewhat unnatural due to the combined effect of the mistranslation and slightly awkward phrasing.

No-error"
492,扑朔迷离，猜测纷纷,"who are deluded, doubters.","MQM annotations:
Accuracy Errors
[Critical]: Mistranslation - The translation ""who are deluded, doubters"" completely misses the meaning of the Chinese phrase ""扑朔迷离，猜测纷纷,"" which describes a situation of confusion, mystery, and widespread speculation. A more accurate translation would be something like ""shrouded in mystery, with much speculation.""

Terminology Errors
[Minor]: Incorrect term choice - ""Deluded"" and ""doubters"" are not the best terms to capture the nuance of the original Chinese.

Linguistic Convention Errors
[Minor]: Punctuation - The use of a comma in ""deluded, doubters"" is grammatically acceptable but could be improved for better flow (e.g., ""deluded doubters"").

Style Errors
[Major]: Unnatural flow - The phrase ""who are deluded, doubters"" sounds awkward and unnatural in English.

No-error"
493,美国军方周五（2月10日）下午再次动用美国最先进的隐身喷气战机F-22击落了一个在美国阿拉斯加上空飞行的尚未确定身份的物体。,"The U.S. military used its most advanced stealth fighter, the F-22, again on Friday afternoon to shoot down an unidentified object flying above Alaska.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Linguistic Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Conventions Errors
[Critical]: None
[Major]: None
[Minor]: None

Audience Appropriateness Errors
[Critical]: None
[Major]: None
[Minor]: None

Design and Markup Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
494,击落的地点距离阿拉斯加海岸十英里。,The site of the crash was 10 miles off the coast of Alaska.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Linguistic  Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Conventions Errors
[Critical]: None
[Major]: None
[Minor]: None

Audience Appropriateness Errors
[Critical]: None
[Major]: None
[Minor]: None

Design and Markup Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
