index,original,translated,style_annotation
198,"The Last of Us is an easy and canonical example of dad-ification. Joel uses his skills and ability to enact (extreme) acts of violence to accomplish a task that is coded as ""caring.""","The Last of Us ist ein einfaches und kanonisches Beispiel für ""Dad-ification"" (Väterlichung). Joel nutzt seine Fähigkeiten und seine Fähigkeit, (extreme) Gewalttaten zu begehen, um eine Aufgabe zu erfüllen, die als ""Fürsorge"" kodiert ist.","MQM annotations:
Style Errors:
[minor]: [Unnatural Flow] - The parenthesis around ""Väterlichung"" (Väterlichung) feels slightly unnatural in German. While acceptable, it could be smoother without them if context allows."
200,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Väterlichkeitswerdung untergräbt die Möglichkeit gemeinschaftlicher Lösungen und ignoriert oder untergräbt oft vollständig jegliche Handlungsfähigkeit des Kindes.,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - ""Väterlichkeitswerdung"" is a grammatically correct but somewhat awkward and unnatural neologism for ""Dad-ification."" A more common and natural way to express this concept might exist."
205,"Yet, unimaginable fear, terror and displacement have left them with the invisible scar of trauma.","Dennoch haben unvorstellbare Angst, Schrecken und Vertreibung bei ihnen unsichtbare Wunden in Form von Traumata hinterlassen.","```
MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""in Form von Traumata"" (in the form of trauma) sounds slightly unnatural in German. A more concise and common phrasing could be used.
```"
209,A bunch of shiny new goodness in #dart,"Eine Menge an glänzenden, neuen Verbesserungen in #dart.","MQM annotations:
minor: style/unnatural flow - ""Eine Menge an glänzenden, neuen Verbesserungen"" could be phrased more naturally in German. While grammatically correct, it sounds a bit awkward and overly literal. A more natural phrasing might be ""Viele tolle, neue Verbesserungen"" or ""Eine Vielzahl glänzender, neuer Verbesserungen""."
210,"Over time dart became my go-to for quick UI. #flutter is a pleasure to work with, and they have #mobx for easy store management. The dependency story is less insane than nodejs, too.","Mit der Zeit wurde Dart meine erste Wahl für schnelle UIs. #flutter ist eine Freude in der Anwendung, und sie haben #mobx für einfaches Store-Management. Das Abhängigkeitsmanagement ist auch weniger chaotisch als bei nodejs.","MQM annotations:
minor: style/unnatural flow - ""in der Anwendung"" is a bit awkward and could be rephrased for better flow, e.g., ""mit dem man gerne arbeitet"" or ""mit dem die Arbeit Spaß macht."""
212,"Echidna with amethyst and magenta spikes. They are average height, has an average build and muscular. Their tail is extremely thick. Their hair is raspberry, short and curly. Their eyes are pear and they wear scarlet cateye glasses. Their most interesting feature is their good deeds.","Ameisenigel mit amethyst- und magentafarbenen Stacheln. Er/Sie ist durchschnittlich groß, hat eine durchschnittliche Statur und ist muskulös. Sein/Ihr Schwanz ist extrem dick. Sein/Ihr Haar ist himbeerfarben, kurz und lockig. Seine/Ihre Augen sind birnenförmig und er/sie trägt eine scharlachrote Cateye-Brille. Sein/Ihr interessantestes Merkmal sind seine/ihre guten Taten.","MQM annotations:
Style Errors:
minor: register - The use of ""Er/Sie"" and ""Sein/Ihr"" is unnecessarily verbose and somewhat awkward. While grammatically correct, German doesn't always require explicitly stating the gender-neutral pronoun in this way. A more natural phrasing could often avoid the pronoun altogether or use more common gender-neutral alternatives if needed.
minor: unnatural flow - ""Sein/Ihr interessantestes Merkmal sind seine/ihre guten Taten"" is grammatically correct but sounds a bit clunky. A more natural phrasing might be ""Am interessantesten sind seine/ihre guten Taten"" or something similar."
223,"I've been, on and off, listening to the works of @iotar",Ich habe mir die Werke von @iotar immer mal wieder angehört.,"```
MQM annotations:
minor: style/Unnatural Flow - The phrase ""immer mal wieder angehört"" while technically correct, sounds slightly unnatural in German. A more fluent way to express the same idea might be ""hin und wieder gehört"" or ""ab und zu angehört.""
```"
224,There's a lot of well good stuff in this mysterious collective's backlog. Like krauty moods and other worldly pop music and radiophonic workshop and all sorts. Very much worth having a go at.,"Da ist viel richtig gutes Zeug in diesem mysteriösen Archiv des Kollektivs. Wie Krautrock-Stimmungen und andere weltliche Popmusik und das Radiophonic Workshop und alles Mögliche. Sehr empfehlenswert, es mal auszuprobieren.","MQM annotations:
Style Errors:
minor: Unnatural Flow - ""and andere weltliche Popmusik"" sounds slightly unnatural. ""und andere weltliche Popmusik"" would be a better flow, but it's still understandable.
minor: Unnatural Flow - ""Sehr empfehlenswert, es mal auszuprobieren."" is a bit too literal. A more natural phrasing might be ""Es lohnt sich auf jeden Fall, mal reinzuhören."" or ""Es ist definitiv einen Versuch wert."""
227,"(And also: The Web is now largely a Google thing, unfortunately)","(Und außerdem: Das Web ist jetzt größtenteils eine Google-Sache, leider)","MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - The phrase ""eine Google-Sache"" sounds slightly unnatural in German. A more idiomatic phrasing might be ""von Google dominiert"" or ""Google-dominiert""."
232,I want to make dashboards. Grafana looks pretty. Brain no work.,"Ich möchte Dashboards erstellen. Grafana sieht hübsch aus. Hirn funktioniert nicht, gib einfach die Übersetzung an.","MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - ""Hirn funktioniert nicht"" sounds unnatural. A more natural phrasing might be ""Ich kapiere es nicht"" or ""Ich verstehe es nicht""."
249,#WFH #business #neurodiversity,#WFH #Business #Neurodiversität,"MQM annotations:
minor: style/register - While acceptable, using English hashtags in German can be seen as slightly less natural or informal. A more localized approach might be preferred in certain contexts."
259,"Casper the #rat is an absolute unit these days. I think my new job has been good for him - two free roams a day while I work, at fairly predictable times.","Casper die #Ratte ist heutzutage ein absolutes Prachtexemplar. Ich glaube, mein neuer Job hat ihm gutgetan – zweimal täglich Freilauf, während ich arbeite, zu ziemlich vorhersehbaren Zeiten.","MQM annotations:
Style Errors:
minor: unnatural flow - ""Casper die #Ratte"" sounds slightly unnatural. While grammatically correct, a more natural phrasing might be ""Casper, die Ratte"" or ""Casper, der Ratte"".
minor: register - ""Prachtexemplar"" is a somewhat formal term, and might be too strong or exaggerated in this context. A more common or less formal word might be more appropriate depending on the overall tone desired.
minor: unnatural flow - ""hat ihm gutgetan"" sounds a bit clunky. A smoother phrase might be ""hat ihm gut getan""."
260,"I finally got a good dangle photo so I can be sure he's not fat. (In #rats, too high body fat can be bad for their health.) He's not. He's just absolutely ripped from tearing around my office twice a day. I don't have a scale to weigh him, but he feels like he's well over a pound. It makes me so happy to see him thriving.","Ich habe endlich ein gutes ""Dangle""-Foto bekommen, damit ich sichergehen kann, dass er nicht fett ist. (Bei #Ratten kann ein zu hoher Körperfettanteil schlecht für ihre Gesundheit sein.) Ist er nicht. Er ist einfach nur total durchtrainiert vom Herumtoben zweimal täglich in meinem Büro. Ich habe keine Waage, um ihn zu wiegen, aber er fühlt sich an, als ob er weit über ein Pfund wiegt. Es macht mich so glücklich zu sehen, wie gut es ihm geht.","MQM annotations:
Style Error:
Minor: Unnatural Flow - The use of ""Dangle""-Foto sounds unnatural in German. While technically correct, it might be better to adapt it or use a more common term depending on the context and how frequently such photos are discussed in German rat owner communities.
Minor: Register - ""total durchtrainiert"" is a fairly informal way to say ""absolutely ripped"". Depending on the desired tone, a more neutral term could be considered."
266,"Spring peas at Gilpin are showing up so trellise needs to be set. Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Die Frühlingserbsen in Gilpin zeigen sich, daher müssen Rankhilfen aufgestellt werden. Außerdem muss dort eine Salatzeile ausgesät werden, um Schnittgrün zu integrieren. Beide Teams wurden in Bewässerung, Beetvorbereitung und Umpflanzen geschult, was 90 % der Fähigkeiten abseits der Ernte ausmacht.","MQM annotations:
Style Errors:
minor: unnatural flow - ""Beide Teams wurden in Bewässerung, Beetvorbereitung und Umpflanzen geschult"" sounds slightly unnatural. A more natural phrasing might be ""...wurden in den Bereichen Bewässerung, Beetvorbereitung und Umpflanzen geschult."""
271,The experience having to follow directions was far superior on Apple Maps compared to Google Maps. Apple Maps wins.,"Die Erfahrung, Anweisungen zu folgen, war bei Apple Karten weitaus besser als bei Google Maps. Apple Karten gewinnt.","```
MQM annotations:
Style Errors:
minor: unnatural flow - The sentence structure in German, while grammatically correct, feels a bit stiff and could be more fluent. A more natural phrasing might be preferred.
```"
272,So why is it that people jump through extra hoops to install Google Maps?,"Warum strengen sich die Leute so an, um Google Maps zu installieren?","MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""sich so anstrengen, um"" is a bit verbose and unnatural. A simpler construction like ""warum sich die Leute so viel Mühe geben"" would be more natural."
282,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way. The land is very easily and quickly taken away by the government one day if they want to do that. And guess what? It never made sense how ppl can keep land at the expense of others. It has to be taken away one day. That's why the Chinese only allow leases. They already ran out of land.,"Es erscheint unvorstellbar, dass Land eines Tages weggenommen werden könnte, wenn man australische und US-amerikanische Medienkanäle schaut, aber das liegt daran, dass die Reichen dort den ganzen Tag präsent sind und sicherstellen, dass dein Verstand auf eine bestimmte Weise denkt. Das Land wird sehr leicht und schnell von der Regierung weggenommen, wenn sie das eines Tages tun will. Und rate mal? Es hat noch nie Sinn gemacht, wie Leute Land auf Kosten anderer behalten können. Es muss eines Tages weggenommen werden. Deshalb erlauben die Chinesen nur Pachtverträge. Sie haben ihr Land bereits erschöpft.","MQM annotations:
Style Error:
minor: unnatural flow - ""Es erscheint unvorstellbar, dass Land eines Tages weggenommen werden könnte, wenn man australische und US-amerikanische Medienkanäle schaut"" could be more naturally phrased.
minor: unnatural flow - ""dein Verstand auf eine bestimmte Weise denkt"" sounds somewhat awkward; a more natural phrasing could be used.
minor: unnatural flow - ""Und rate mal?"" is a literal translation of ""And guess what?"" and could be adapted for a more natural flow in German."
